Date,Open,High,Low,Close*,Adj Close**,Volume
"Feb 22, 2011","12,389.74","12,389.82","12,176.31","12,212.79","12,212.79","201,860,000.00"
"Feb 18, 2011","12,318.67","12,391.29","12,303.23","12,391.25","12,391.25","230,040,000.00"
"Feb 17, 2011","12,287.72","12,331.31","12,253.24","12,318.14","12,318.14","130,860,000.00"
"Feb 16, 2011","12,219.79","12,303.16","12,219.79","12,288.17","12,288.17","146,270,000.00"
"Feb 15, 2011","12,266.75","12,267.66","12,193.27","12,226.64","12,226.64","142,580,000.00"
"Feb 14, 2011","12,266.83","12,276.21","12,235.91","12,268.19","12,268.19","146,350,000.00"
"Feb 11, 2011","12,227.78","12,285.94","12,180.48","12,273.26","12,273.26","184,290,000.00"
"Feb 10, 2011","12,239.66","12,239.66","12,156.94","12,229.29","12,229.29","274,440,000.00"
"Feb 09, 2011","12,229.29","12,254.23","12,188.19","12,239.89","12,239.89","162,910,000.00"
"Feb 08, 2011","12,152.70","12,238.79","12,150.05","12,233.15","12,233.15","126,650,000.00"
"Feb 07, 2011","12,092.38","12,188.76","12,092.30","12,161.63","12,161.63","132,960,000.00"
"Feb 04, 2011","12,061.73","12,092.42","12,025.78","12,092.15","12,092.15","121,780,000.00"
"Feb 03, 2011","12,040.68","12,080.54","11,981.05","12,062.26","12,062.26","143,710,000.00"
"Feb 02, 2011","12,038.27","12,057.91","12,018.51","12,041.97","12,041.97","143,440,000.00"
"Feb 01, 2011","11,892.50","12,050.75","11,892.50","12,040.16","12,040.16","180,890,000.00"
"Jan 31, 2011","11,824.39","11,891.93","11,817.88","11,891.93","11,891.93","206,580,000.00"
"Jan 28, 2011","11,990.36","12,012.42","11,803.04","11,823.70","11,823.70","214,170,000.00"
"Jan 27, 2011","11,985.36","12,019.53","11,971.93","11,989.83","11,989.83","167,770,000.00"
"Jan 26, 2011","11,978.85","12,020.52","11,961.83","11,985.44","11,985.44","168,320,000.00"
"Jan 25, 2011","11,980.52","11,985.97","11,898.74","11,977.19","11,977.19","191,950,000.00"
"Jan 24, 2011","11,873.43","11,982.94","11,867.98","11,980.52","11,980.52","184,000,000.00"
"Jan 21, 2011","11,822.95","11,905.48","11,822.80","11,871.84","11,871.84","249,480,000.00"
"Jan 20, 2011","11,823.70","11,845.16","11,744.77","11,822.80","11,822.80","180,800,000.00"
"Jan 19, 2011","11,834.21","11,861.24","11,798.46","11,825.29","11,825.29","166,250,000.00"
"Jan 18, 2011","11,783.82","11,858.78","11,777.99","11,837.93","11,837.93","203,390,000.00"
"Jan 14, 2011","11,732.13","11,794.15","11,698.83","11,787.38","11,787.38","200,770,000.00"
"Jan 13, 2011","11,753.70","11,757.25","11,700.53","11,731.90","11,731.90","161,660,000.00"
"Jan 12, 2011","11,673.62","11,782.23","11,673.62","11,755.44","11,755.44","144,960,000.00"
"Jan 11, 2011","11,638.51","11,704.12","11,635.48","11,671.88","11,671.88","157,440,000.00"
"Jan 10, 2011","11,672.34","11,677.33","11,573.87","11,637.45","11,637.45","150,340,000.00"
"Jan 07, 2011","11,696.86","11,726.94","11,599.68","11,674.76","11,674.76","188,720,000.00"
"Jan 06, 2011","11,716.93","11,736.74","11,667.46","11,697.31","11,697.31","193,080,000.00"
"Jan 05, 2011","11,688.61","11,742.68","11,652.89","11,722.89","11,722.89","169,990,000.00"
"Jan 04, 2011","11,670.90","11,698.22","11,635.74","11,691.18","11,691.18","178,630,000.00"
"Jan 03, 2011","11,577.43","11,711.47","11,577.35","11,670.75","11,670.75","203,420,000.00"
"Dec 31, 2010","11,569.33","11,597.41","11,530.32","11,577.51","11,577.51","93,330,000.00"
"Dec 30, 2010","11,585.38","11,594.38","11,551.93","11,569.71","11,569.71","76,820,000.00"
"Dec 29, 2010","11,572.74","11,625.00","11,572.66","11,585.38","11,585.38","77,800,000.00"
"Dec 28, 2010","11,554.80","11,591.13","11,541.14","11,575.54","11,575.54","114,100,000.00"
"Dec 27, 2010","11,572.81","11,573.19","11,518.44","11,555.03","11,555.03","76,820,000.00"
"Dec 23, 2010","11,559.11","11,580.84","11,542.62","11,573.49","11,573.49","100,840,000.00"
"Dec 22, 2010","11,532.17","11,566.99","11,528.08","11,559.49","11,559.49","122,040,000.00"
"Dec 21, 2010","11,478.36","11,549.12","11,478.29","11,533.16","11,533.16","119,420,000.00"
"Dec 20, 2010","11,491.30","11,517.07","11,442.68","11,478.13","11,478.13","125,360,000.00"
"Dec 17, 2010","11,499.02","11,503.18","11,451.00","11,491.91","11,491.91","358,300,000.00"
"Dec 16, 2010","11,457.93","11,514.84","11,421.30","11,499.25","11,499.25","163,040,000.00"
"Dec 15, 2010","11,475.64","11,519.04","11,445.67","11,457.47","11,457.47","189,670,000.00"
"Dec 14, 2010","11,429.24","11,514.08","11,428.94","11,476.54","11,476.54","149,860,000.00"
"Dec 13, 2010","11,406.16","11,480.03","11,405.33","11,428.56","11,428.56","151,190,000.00"
"Dec 10, 2010","11,370.06","11,413.69","11,357.72","11,410.32","11,410.32","151,820,000.00"
"Dec 09, 2010","11,370.44","11,413.35","11,331.50","11,370.06","11,370.06","167,970,000.00"
"Dec 08, 2010","11,354.45","11,389.09","11,327.49","11,372.48","11,372.48","152,510,000.00"
"Dec 07, 2010","11,363.85","11,450.89","11,354.09","11,359.16","11,359.16","175,720,000.00"
"Dec 06, 2010","11,381.33","11,392.08","11,350.27","11,362.19","11,362.19","122,240,000.00"
"Dec 03, 2010","11,361.88","11,388.87","11,318.82","11,382.09","11,382.09","149,440,000.00"
"Dec 02, 2010","11,255.93","11,373.80","11,255.85","11,362.41","11,362.41","212,090,000.00"
"Dec 01, 2010","11,007.23","11,276.10","11,007.23","11,255.78","11,255.78","202,520,000.00"
"Nov 30, 2010","11,049.72","11,062.63","10,942.98","11,006.02","11,006.02","233,770,000.00"
"Nov 29, 2010","11,083.75","11,083.82","10,929.28","11,052.49","11,052.49","151,530,000.00"
"Nov 26, 2010","11,183.50","11,183.50","11,067.17","11,091.87","11,091.87","68,400,000.00"
"Nov 24, 2010","11,037.35","11,195.99","11,037.35","11,187.28","11,187.28","138,280,000.00"
"Nov 23, 2010","11,177.60","11,180.17","10,992.17","11,036.37","11,036.37","192,820,000.00"
"Nov 22, 2010","11,201.66","11,206.05","11,054.53","11,178.58","11,178.58","152,850,000.00"
"Nov 19, 2010","11,180.77","11,206.17","11,119.24","11,203.55","11,203.55","219,400,000.00"
"Nov 18, 2010","11,010.49","11,199.69","11,010.34","11,181.23","11,181.23","171,770,000.00"
"Nov 17, 2010","11,017.83","11,042.16","10,990.81","11,007.88","11,007.88","160,250,000.00"
"Nov 16, 2010","11,194.70","11,194.70","10,978.93","11,023.50","11,023.50","254,570,000.00"
"Nov 15, 2010","11,194.02","11,280.90","11,189.10","11,201.97","11,201.97","155,660,000.00"
"Nov 12, 2010","11,281.28","11,283.70","11,143.84","11,192.58","11,192.58","217,650,000.00"
"Nov 11, 2010","11,326.69","11,326.77","11,231.22","11,283.10","11,283.10","296,660,000.00"
"Nov 10, 2010","11,342.81","11,366.16","11,255.02","11,357.04","11,357.04","164,170,000.00"
"Nov 09, 2010","11,403.59","11,421.14","11,303.19","11,346.75","11,346.75","161,910,000.00"
"Nov 08, 2010","11,439.54","11,439.61","11,362.53","11,406.84","11,406.84","143,990,000.00"
"Nov 05, 2010","11,435.22","11,451.53","11,393.52","11,444.08","11,444.08","211,670,000.00"
"Nov 04, 2010","11,216.65","11,440.37","11,216.65","11,434.84","11,434.84","234,680,000.00"
"Nov 03, 2010","11,184.88","11,226.64","11,097.37","11,215.13","11,215.13","177,580,000.00"
"Nov 02, 2010","11,125.22","11,219.52","11,125.22","11,188.72","11,188.72","150,390,000.00"
"Nov 01, 2010","11,120.30","11,244.27","11,062.33","11,124.62","11,124.62","150,130,000.00"
"Oct 29, 2010","11,120.45","11,131.01","11,075.80","11,118.49","11,118.49","189,650,000.00"
"Oct 28, 2010","11,127.34","11,179.34","11,052.60","11,113.95","11,113.95","156,250,000.00"
"Oct 27, 2010","11,168.40","11,168.40","11,020.82","11,126.28","11,126.28","167,080,000.00"
"Oct 26, 2010","11,163.14","11,184.82","11,087.00","11,169.46","11,169.46","159,040,000.00"
"Oct 25, 2010","11,133.40","11,247.60","11,132.34","11,164.05","11,164.05","168,110,000.00"
"Oct 22, 2010","11,146.41","11,159.05","11,109.25","11,132.56","11,132.56","104,570,000.00"
"Oct 21, 2010","11,105.24","11,213.54","11,066.19","11,146.57","11,146.57","178,060,000.00"
"Oct 20, 2010","10,974.52","11,152.88","10,970.89","11,107.97","11,107.97","220,140,000.00"
"Oct 19, 2010","11,139.60","11,139.60","10,917.62","10,978.62","10,978.62","247,640,000.00"
"Oct 18, 2010","11,062.63","11,159.05","11,054.76","11,143.69","11,143.69","190,290,000.00"
"Oct 15, 2010","11,096.01","11,141.19","11,010.68","11,062.78","11,062.78","319,210,000.00"
"Oct 14, 2010","11,096.99","11,112.20","11,023.54","11,094.57","11,094.57","196,170,000.00"
"Oct 13, 2010","11,022.82","11,155.23","11,022.07","11,096.08","11,096.08","224,920,000.00"
"Oct 12, 2010","11,010.79","11,053.21","10,913.84","11,020.40","11,020.40","155,150,000.00"
"Oct 11, 2010","11,006.93","11,030.50","10,977.90","11,010.34","11,010.34","114,830,000.00"
"Oct 08, 2010","10,948.50","11,032.17","10,929.28","11,006.48","11,006.48","152,280,000.00"
"Oct 07, 2010","10,968.41","10,998.53","10,892.76","10,948.58","10,948.58","141,920,000.00"
"Oct 06, 2010","10,936.79","10,974.16","10,918.57","10,967.65","10,967.65","163,440,000.00"
"Oct 05, 2010","10,752.78","10,965.61","10,752.63","10,944.72","10,944.72","216,240,000.00"
"Oct 04, 2010","10,828.85","10,853.71","10,711.12","10,751.27","10,751.27","160,370,000.00"
"Oct 01, 2010","10,789.72","10,866.54","10,780.64","10,829.68","10,829.68","161,890,000.00"
"Sep 30, 2010","10,836.04","10,948.88","10,745.44","10,788.05","10,788.05","214,540,000.00"
"Sep 29, 2010","10,857.98","10,869.26","10,798.88","10,835.28","10,835.28","158,830,000.00"
"Sep 28, 2010","10,809.17","10,886.21","10,728.64","10,858.14","10,858.14","167,110,000.00"
"Sep 27, 2010","10,860.03","10,873.20","10,809.62","10,812.04","10,812.04","143,910,000.00"
"Sep 24, 2010","10,664.39","10,865.78","10,664.31","10,860.26","10,860.26","179,270,000.00"
"Sep 23, 2010","10,738.48","10,761.94","10,640.92","10,662.42","10,662.42","156,830,000.00"
"Sep 22, 2010","10,761.11","10,805.38","10,708.40","10,739.31","10,739.31","168,590,000.00"
"Sep 21, 2010","10,753.39","10,833.39","10,717.74","10,761.03","10,761.03","186,740,000.00"
"Sep 20, 2010","10,608.08","10,774.13","10,608.08","10,753.62","10,753.62","157,120,000.00"
"Sep 17, 2010","10,595.55","10,650.16","10,567.36","10,607.85","10,607.85","367,230,000.00"
"Sep 16, 2010","10,571.75","10,603.69","10,522.48","10,594.83","10,594.83","170,300,000.00"
"Sep 15, 2010","10,526.42","10,587.80","10,480.78","10,572.73","10,572.73","167,420,000.00"
"Sep 14, 2010","10,544.73","10,588.32","10,499.70","10,526.49","10,526.49","192,410,000.00"
"Sep 13, 2010","10,458.60","10,567.59","10,458.60","10,544.13","10,544.13","190,720,000.00"
"Sep 10, 2010","10,415.01","10,471.28","10,403.17","10,462.77","10,462.77","140,320,000.00"
"Sep 09, 2010","10,388.14","10,476.62","10,386.63","10,415.24","10,415.24","163,590,000.00"
"Sep 08, 2010","10,338.49","10,426.70","10,335.69","10,387.01","10,387.01","166,760,000.00"
"Sep 07, 2010","10,446.80","10,446.80","10,332.40","10,340.69","10,340.69","149,040,000.00"
"Sep 03, 2010","10,321.92","10,451.15","10,321.84","10,447.93","10,447.93","168,600,000.00"
"Sep 02, 2010","10,270.08","10,320.37","10,253.96","10,320.10","10,320.10","149,930,000.00"
"Sep 01, 2010","10,016.01","10,279.08","10,016.01","10,269.47","10,269.47","205,710,000.00"
"Aug 31, 2010","10,006.42","10,073.38","9,941.84","10,014.72","10,014.72","255,420,000.00"
"Aug 30, 2010","10,145.58","10,150.57","10,007.68","10,009.73","10,009.73","150,480,000.00"
"Aug 27, 2010","9,982.18","10,159.88","9,936.62","10,150.65","10,150.65","207,760,000.00"
"Aug 26, 2010","10,059.90","10,104.71","9,968.10","9,985.81","9,985.81","176,330,000.00"
"Aug 25, 2010","10,040.15","10,097.40","9,937.98","10,060.06","10,060.06","183,890,000.00"
"Aug 24, 2010","10,173.05","10,173.05","9,991.18","10,040.45","10,040.45","223,680,000.00"
"Aug 23, 2010","10,215.51","10,304.70","10,170.29","10,174.41","10,174.41","173,000,000.00"
"Aug 20, 2010","10,270.98","10,270.98","10,147.24","10,213.62","10,213.62","251,150,000.00"
"Aug 19, 2010","10,411.15","10,411.15","10,216.19","10,271.21","10,271.21","227,740,000.00"
"Aug 18, 2010","10,398.59","10,472.30","10,330.02","10,415.54","10,415.54","168,560,000.00"
"Aug 17, 2010","10,297.63","10,480.44","10,297.47","10,405.85","10,405.85","191,340,000.00"
"Aug 16, 2010","10,303.07","10,333.12","10,209.53","10,302.01","10,302.01","146,040,000.00"
"Aug 13, 2010","10,320.33","10,354.92","10,285.44","10,303.15","10,303.15","151,620,000.00"
"Aug 12, 2010","10,361.58","10,361.65","10,268.71","10,319.95","10,319.95","221,030,000.00"
"Aug 11, 2010","10,631.82","10,631.90","10,367.33","10,378.83","10,378.83","219,330,000.00"
"Aug 10, 2010","10,696.63","10,700.71","10,551.62","10,644.25","10,644.25","203,490,000.00"
"Aug 09, 2010","10,654.62","10,719.94","10,649.40","10,698.75","10,698.75","166,330,000.00"
"Aug 06, 2010","10,668.55","10,668.70","10,515.37","10,653.56","10,653.56","154,870,000.00"
"Aug 05, 2010","10,679.67","10,679.75","10,612.85","10,674.98","10,674.98","139,610,000.00"
"Aug 04, 2010","10,630.20","10,702.99","10,627.53","10,680.43","10,680.43","173,360,000.00"
"Aug 03, 2010","10,673.92","10,676.95","10,600.96","10,636.38","10,636.38","164,880,000.00"
"Aug 02, 2010","10,468.82","10,692.20","10,468.59","10,674.38","10,674.38","167,640,000.00"
"Jul 30, 2010","10,465.19","10,507.19","10,347.50","10,465.94","10,465.94","208,160,000.00"
"Jul 29, 2010","10,498.94","10,584.99","10,387.39","10,467.16","10,467.16","202,110,000.00"
"Jul 28, 2010","10,537.01","10,548.52","10,463.22","10,497.88","10,497.88","162,070,000.00"
"Jul 27, 2010","10,525.28","10,578.33","10,494.86","10,537.69","10,537.69","180,550,000.00"
"Jul 26, 2010","10,424.17","10,526.79","10,414.40","10,525.43","10,525.43","178,820,000.00"
"Jul 23, 2010","10,321.16","10,441.95","10,287.48","10,424.62","10,424.62","200,000,000.00"
"Jul 22, 2010","10,121.81","10,363.24","10,121.81","10,322.30","10,322.30","202,220,000.00"
"Jul 21, 2010","10,226.02","10,265.54","10,065.50","10,120.53","10,120.53","203,900,000.00"
"Jul 20, 2010","10,151.48","10,236.40","10,007.76","10,229.96","10,229.96","194,410,000.00"
"Jul 19, 2010","10,098.12","10,187.28","10,073.68","10,154.43","10,154.43","176,970,000.00"
"Jul 16, 2010","10,356.20","10,356.20","10,079.58","10,097.90","10,097.90","335,060,000.00"
"Jul 15, 2010","10,367.10","10,379.74","10,240.48","10,359.31","10,359.31","210,000,000.00"
"Jul 14, 2010","10,370.96","10,400.10","10,303.00","10,366.72","10,366.72","208,530,000.00"
"Jul 13, 2010","10,217.55","10,407.82","10,217.55","10,363.02","10,363.02","179,040,000.00"
"Jul 12, 2010","10,199.24","10,220.28","10,146.49","10,216.27","10,216.27","131,490,000.00"
"Jul 09, 2010","10,138.99","10,201.77","10,118.41","10,198.03","10,198.03","134,810,000.00"
"Jul 08, 2010","10,019.26","10,139.86","10,019.26","10,138.99","10,138.99","192,210,000.00"
"Jul 07, 2010","9,743.62","10,026.60","9,736.70","10,018.28","10,018.28","219,560,000.00"
"Jul 06, 2010","9,686.48","9,858.13","9,659.01","9,743.62","9,743.62","261,020,000.00"
"Jul 02, 2010","9,732.53","9,770.87","9,614.32","9,686.48","9,686.48","199,570,000.00"
"Jul 01, 2010","9,773.27","9,795.48","9,621.89","9,732.53","9,732.53","262,820,000.00"
"Jun 30, 2010","9,868.34","9,908.92","9,753.84","9,774.02","9,774.02","235,090,000.00"
"Jun 29, 2010","10,135.72","10,135.80","9,811.92","9,870.30","9,870.30","290,500,000.00"
"Jun 28, 2010","10,143.05","10,201.93","10,101.41","10,138.52","10,138.52","164,100,000.00"
"Jun 25, 2010","10,153.48","10,202.91","10,081.08","10,143.81","10,143.81","434,500,000.00"
"Jun 24, 2010","10,297.08","10,298.06","10,128.85","10,152.80","10,152.80","244,440,000.00"
"Jun 23, 2010","10,293.30","10,368.04","10,227.24","10,298.44","10,298.44","195,100,000.00"
"Jun 22, 2010","10,441.95","10,493.57","10,283.40","10,293.52","10,293.52","175,750,000.00"
"Jun 21, 2010","10,452.46","10,594.16","10,395.55","10,442.41","10,442.41","165,190,000.00"
"Jun 18, 2010","10,435.00","10,483.44","10,424.49","10,450.64","10,450.64","338,010,000.00"
"Jun 17, 2010","10,409.98","10,441.20","10,319.22","10,434.17","10,434.17","181,070,000.00"
"Jun 16, 2010","10,404.24","10,429.03","10,332.60","10,409.46","10,409.46","165,700,000.00"
"Jun 15, 2010","10,192.40","10,408.32","10,192.40","10,404.77","10,404.77","203,170,000.00"
"Jun 14, 2010","10,211.83","10,328.67","10,186.21","10,190.89","10,190.89","177,920,000.00"
"Jun 11, 2010","10,166.78","10,215.98","10,082.71","10,211.07","10,211.07","187,890,000.00"
"Jun 10, 2010","9,901.67","10,185.83","9,901.67","10,172.53","10,172.53","221,730,000.00"
"Jun 09, 2010","9,941.57","10,065.14","9,867.73","9,899.25","9,899.25","222,680,000.00"
"Jun 08, 2010","9,812.94","9,953.66","9,757.55","9,939.98","9,939.98","259,680,000.00"
"Jun 07, 2010","9,931.75","9,982.38","9,810.30","9,816.49","9,816.49","222,940,000.00"
"Jun 04, 2010","10,249.61","10,249.69","9,889.88","9,931.97","9,931.97","256,600,000.00"
"Jun 03, 2010","10,250.67","10,315.21","10,175.02","10,255.28","10,255.28","176,870,000.00"
"Jun 02, 2010","10,025.61","10,254.22","10,025.61","10,249.54","10,249.54","200,850,000.00"
"Jun 01, 2010","10,133.94","10,218.33","10,013.90","10,024.02","10,024.02","221,900,000.00"
"May 28, 2010","10,258.00","10,258.00","10,095.90","10,136.63","10,136.63","243,720,000.00"
"May 27, 2010","9,971.73","10,264.20","9,971.73","10,258.99","10,258.99","264,770,000.00"
"May 26, 2010","10,045.11","10,179.03","9,952.68","9,974.45","9,974.45","316,080,000.00"
"May 25, 2010","10,061.43","10,061.66","9,774.48","10,043.75","10,043.75","316,960,000.00"
"May 24, 2010","10,193.46","10,196.41","10,052.67","10,066.57","10,066.57","211,430,000.00"
"May 21, 2010","10,063.93","10,198.53","9,918.82","10,193.39","10,193.39","438,220,000.00"
"May 20, 2010","10,440.21","10,440.21","10,065.36","10,068.01","10,068.01","360,350,000.00"
"May 19, 2010","10,505.70","10,522.52","10,324.66","10,444.37","10,444.37","266,340,000.00"
"May 18, 2010","10,625.45","10,718.86","10,482.20","10,510.95","10,510.95","246,370,000.00"
"May 17, 2010","10,616.98","10,660.97","10,436.06","10,625.83","10,625.83","221,910,000.00"
"May 14, 2010","10,780.68","10,780.75","10,537.25","10,620.16","10,620.16","256,500,000.00"
"May 13, 2010","10,896.61","10,920.27","10,771.69","10,782.95","10,782.95","201,480,000.00"
"May 12, 2010","10,742.15","10,909.08","10,742.15","10,896.91","10,896.91","196,630,000.00"
"May 11, 2010","10,780.00","10,874.54","10,685.38","10,748.26","10,748.26","223,950,000.00"
"May 10, 2010","10,386.18","10,835.17","10,386.03","10,785.14","10,785.14","313,350,000.00"
"May 07, 2010","10,519.42","10,579.12","10,241.23","10,380.43","10,380.43","428,730,000.00"
"May 06, 2010","10,868.12","10,879.76","9,869.62","10,520.32","10,520.32","459,890,000.00"
"May 05, 2010","10,918.40","10,946.79","10,814.84","10,866.83","10,866.83","218,830,000.00"
"May 04, 2010","11,149.48","11,149.48","10,869.25","10,926.77","10,926.77","242,100,000.00"
"May 03, 2010","11,009.60","11,177.67","11,009.60","11,151.83","11,151.83","178,080,000.00"
"Apr 30, 2010","11,168.23","11,197.93","10,999.69","11,008.61","11,008.61","255,130,000.00"
"Apr 29, 2010","11,045.64","11,197.32","11,041.64","11,167.32","11,167.32","194,310,000.00"
"Apr 28, 2010","10,988.87","11,078.52","10,965.38","11,045.27","11,045.27","236,760,000.00"
"Apr 27, 2010","11,203.67","11,218.86","10,973.17","10,991.99","10,991.99","263,400,000.00"
"Apr 26, 2010","11,205.11","11,258.01","11,187.65","11,205.03","11,205.03","191,920,000.00"
"Apr 23, 2010","11,132.18","11,205.64","11,105.65","11,204.28","11,204.28","207,380,000.00"
"Apr 22, 2010","11,119.78","11,149.86","11,016.40","11,134.29","11,134.29","214,700,000.00"
"Apr 21, 2010","11,116.91","11,153.72","11,071.34","11,124.92","11,124.92","188,880,000.00"
"Apr 20, 2010","11,093.11","11,146.08","11,081.47","11,117.06","11,117.06","175,170,000.00"
"Apr 19, 2010","11,018.36","11,095.30","10,977.85","11,092.05","11,092.05","214,850,000.00"
"Apr 16, 2010","11,143.66","11,153.79","10,973.92","11,018.66","11,018.66","373,950,000.00"
"Apr 15, 2010","11,122.96","11,154.55","11,096.20","11,144.57","11,144.57","203,720,000.00"
"Apr 14, 2010","11,020.70","11,125.22","11,020.63","11,123.11","11,123.11","223,920,000.00"
"Apr 13, 2010","11,006.72","11,038.92","10,947.77","11,019.42","11,019.42","183,950,000.00"
"Apr 12, 2010","10,996.75","11,029.77","10,992.21","11,005.97","11,005.97","153,960,000.00"
"Apr 09, 2010","10,926.92","11,000.98","10,926.92","10,997.35","10,997.35","150,660,000.00"
"Apr 08, 2010","10,896.99","10,949.36","10,844.09","10,927.07","10,927.07","158,930,000.00"
"Apr 07, 2010","10,961.95","10,962.66","10,845.45","10,897.52","10,897.52","187,000,000.00"
"Apr 06, 2010","10,972.49","10,987.38","10,927.52","10,969.99","10,969.99","159,960,000.00"
"Apr 05, 2010","10,927.45","10,988.06","10,923.97","10,973.55","10,973.55","139,480,000.00"
"Apr 01, 2010","10,857.31","10,956.39","10,857.31","10,927.07","10,927.07","159,520,000.00"
"Mar 31, 2010","10,907.34","10,907.42","10,832.83","10,856.63","10,856.63","197,060,000.00"
"Mar 30, 2010","10,895.02","10,940.22","10,866.83","10,907.42","10,907.42","148,810,000.00"
"Mar 29, 2010","10,849.23","10,916.64","10,849.23","10,895.86","10,895.86","136,710,000.00"
"Mar 26, 2010","10,841.29","10,909.38","10,816.43","10,850.36","10,850.36","175,490,000.00"
"Mar 25, 2010","10,837.51","10,955.48","10,834.19","10,841.21","10,841.21","200,330,000.00"
"Mar 24, 2010","10,887.62","10,887.84","10,825.42","10,836.15","10,836.15","195,570,000.00"
"Mar 23, 2010","10,787.18","10,893.89","10,784.76","10,888.83","10,888.83","189,140,000.00"
"Mar 22, 2010","10,741.00","10,809.85","10,695.13","10,785.89","10,785.89","157,200,000.00"
"Mar 19, 2010","10,780.00","10,819.90","10,694.22","10,741.98","10,741.98","434,190,000.00"
"Mar 18, 2010","10,733.44","10,784.00","10,728.15","10,779.17","10,779.17","153,280,000.00"
"Mar 17, 2010","10,686.36","10,767.98","10,686.36","10,733.67","10,733.67","194,190,000.00"
"Mar 16, 2010","10,642.53","10,693.99","10,621.90","10,685.98","10,685.98","227,410,000.00"
"Mar 15, 2010","10,623.41","10,644.19","10,570.51","10,642.15","10,642.15","160,570,000.00"
"Mar 12, 2010","10,611.77","10,644.95","10,594.84","10,624.69","10,624.69","166,140,000.00"
"Mar 11, 2010","10,560.98","10,611.84","10,507.17","10,611.84","10,611.84","150,000,000.00"
"Mar 10, 2010","10,560.13","10,601.79","10,526.52","10,567.33","10,567.33","186,570,000.00"
"Mar 09, 2010","10,552.24","10,612.60","10,533.93","10,564.38","10,564.38","219,860,000.00"
"Mar 08, 2010","10,563.78","10,587.74","10,542.39","10,552.52","10,552.52","171,780,000.00"
"Mar 05, 2010","10,445.13","10,571.94","10,445.05","10,566.20","10,566.20","184,270,000.00"
"Mar 04, 2010","10,396.53","10,452.38","10,390.86","10,444.14","10,444.14","165,740,000.00"
"Mar 03, 2010","10,406.28","10,469.54","10,376.58","10,396.76","10,396.76","183,290,000.00"
"Mar 02, 2010","10,404.16","10,456.92","10,389.43","10,405.98","10,405.98","217,180,000.00"
"Mar 01, 2010","10,326.10","10,413.99","10,326.10","10,403.79","10,403.79","173,750,000.00"
"Feb 26, 2010","10,321.41","10,353.45","10,272.29","10,325.26","10,325.26","282,120,000.00"
"Feb 25, 2010","10,366.60","10,366.68","10,185.83","10,321.03","10,321.03","242,550,000.00"
"Feb 24, 2010","10,284.00","10,393.51","10,283.93","10,374.16","10,374.16","181,450,000.00"
"Feb 23, 2010","10,383.16","10,411.12","10,267.83","10,282.41","10,282.41","190,740,000.00"
"Feb 22, 2010","10,402.43","10,433.64","10,368.95","10,383.38","10,383.38","158,440,000.00"
"Feb 19, 2010","10,387.77","10,438.55","10,339.17","10,402.35","10,402.35","241,750,000.00"
"Feb 18, 2010","10,309.39","10,406.58","10,294.51","10,392.90","10,392.90","185,310,000.00"
"Feb 17, 2010","10,261.48","10,320.13","10,261.48","10,309.24","10,309.24","193,270,000.00"
"Feb 16, 2010","10,100.81","10,279.54","10,100.81","10,268.81","10,268.81","234,900,000.00"
"Feb 12, 2010","10,137.23","10,137.39","9,983.82","10,099.14","10,099.14","296,510,000.00"
"Feb 11, 2010","10,037.85","10,161.57","9,976.71","10,144.19","10,144.19","194,470,000.00"
"Feb 10, 2010","10,055.46","10,085.54","9,962.96","10,038.38","10,038.38","178,600,000.00"
"Feb 09, 2010","9,910.28","10,139.43","9,910.06","10,058.64","10,058.64","236,210,000.00"
"Feb 08, 2010","10,005.43","10,028.56","9,904.09","9,908.39","9,908.39","216,270,000.00"
"Feb 05, 2010","10,003.69","10,031.96","9,835.09","10,012.23","10,012.23","308,320,000.00"
"Feb 04, 2010","10,273.12","10,273.12","9,998.03","10,002.18","10,002.18","304,240,000.00"
"Feb 03, 2010","10,291.73","10,307.20","10,231.93","10,270.55","10,270.55","198,940,000.00"
"Feb 02, 2010","10,186.13","10,314.84","10,173.59","10,296.85","10,296.85","237,140,000.00"
"Feb 01, 2010","10,068.99","10,190.89","10,068.91","10,185.53","10,185.53","198,430,000.00"
"Jan 29, 2010","10,122.04","10,239.34","10,043.75","10,067.33","10,067.33","316,900,000.00"
"Jan 28, 2010","10,236.92","10,258.83","10,055.08","10,120.46","10,120.46","240,050,000.00"
"Jan 27, 2010","10,194.29","10,255.06","10,104.36","10,236.16","10,236.16","262,170,000.00"
"Jan 26, 2010","10,195.35","10,285.13","10,155.60","10,194.29","10,194.29","217,300,000.00"
"Jan 25, 2010","10,175.10","10,256.87","10,171.77","10,196.86","10,196.86","215,330,000.00"
"Jan 22, 2010","10,389.58","10,389.58","10,157.64","10,172.98","10,172.98","323,620,000.00"
"Jan 21, 2010","10,603.91","10,614.94","10,374.69","10,389.88","10,389.88","304,290,000.00"
"Jan 20, 2010","10,719.69","10,719.92","10,517.30","10,603.15","10,603.15","203,270,000.00"
"Jan 19, 2010","10,608.37","10,729.89","10,591.97","10,725.43","10,725.43","192,150,000.00"
"Jan 15, 2010","10,706.99","10,709.94","10,561.06","10,609.65","10,609.65","362,930,000.00"
"Jan 14, 2010","10,680.16","10,723.77","10,666.86","10,710.55","10,710.55","201,320,000.00"
"Jan 13, 2010","10,628.09","10,709.26","10,614.49","10,680.77","10,680.77","202,810,000.00"
